7.170349E-01	2.919173E-01	-5.538009E-02	3.177893E-01	-1.363202E-03	2.640004E-05	1.717203E-02	
7.335646E-01	9.695055E-02	-1.984251E-01	3.831078E-01	-1.016642E-02	-1.461602E-03	1.866243E-02	
7.502518E-01	9.096975E-02	-2.430844E-01	4.232743E-01	-1.079762E-02	-9.312015E-04	1.937043E-02	
7.671322E-01	-9.216015E-04	-1.054538E-01	2.825957E-01	-2.856005E-03	-5.716809E-03	2.126883E-02	
7.838653E-01	2.736004E-03	-1.908579E-01	3.421158E-01	-9.708015E-03	-4.548007E-03	1.704963E-02	
8.003534E-01	6.911051E-02	1.489898E-01	3.898470E-01	-4.920008E-04	-6.602411E-03	1.543202E-02	
8.171934E-01	-5.012168E-02	1.461362E-02	1.290434E-01	-5.004008E-03	-8.740814E-03	9.259215E-03	
8.337110E-01	8.039053E-02	-7.882333E-02	2.649892E-01	-8.265614E-03	-4.545607E-03	7.094411E-03	
8.503768E-01	6.896651E-02	-3.688566E-02	2.353828E-01	-7.293612E-03	-6.595211E-03	2.949605E-03	
8.672056E-01	9.957136E-02	-6.765611E-02	3.023717E-01	-8.318413E-03	8.928014E-04	2.047203E-03	
8.840781E-01	4.122246E-02	-3.615846E-02	2.098083E-01	-1.278482E-02	-2.083203E-03	-3.408006E-04	
9.007376E-01	1.302338E-01	7.051212E-02	1.403234E-01	-1.081442E-02	-8.424014E-04	2.256004E-04	
9.172368E-01	2.930693E-01	1.116530E-01	6.009610E-02	-1.256402E-02	-9.600016E-05	9.072014E-04	
9.339086E-01	1.349762E-01	6.517451E-02	1.444322E-01	-9.573615E-03	-1.346402E-03	1.872003E-04	
9.506509E-01	6.041289E-02	3.455526E-02	1.571523E-01	-1.078562E-02	-1.056002E-04	6.333610E-03	
9.672165E-01	-2.937605E-02	6.056890E-02	2.212131E-01	-1.286162E-02	2.731204E-03	9.504015E-04	
9.838097E-01	1.341890E-01	6.634571E-02	2.672740E-01	-1.024802E-02	1.531202E-03	5.256009E-04	
1.000499E+00	2.121603E-03	1.146170E-01	1.655907E-01	-1.200722E-02	1.164002E-03	5.904009E-04	
1.017454E+00	1.614723E-02	1.404002E-03	1.942563E-01	-1.494962E-02	3.782406E-03	4.435207E-03	
1.034058E+00	7.294092E-02	-1.916883E-02	8.045773E-02	-1.417442E-02	-7.896012E-04	-2.361604E-03	
1.050782E+00	3.660486E-02	5.235848E-02	2.392132E-01	-1.120322E-02	1.658403E-03	2.877605E-03	
1.067374E+00	5.385609E-02	-5.146088E-02	2.821156E-01	-1.452722E-02	2.145604E-03	5.328009E-04	
1.084223E+00	9.147855E-02	9.281535E-02	1.244642E-01	-1.065602E-02	3.360005E-03	3.400805E-03	
1.101162E+00	1.593987E-01	1.384706E-01	1.498658E-01	-1.453442E-02	6.362410E-03	-1.776003E-04	
1.117517E+00	4.220167E-02	5.724009E-02	2.877701E-01	-1.220162E-02	4.994408E-03	2.503204E-03	
1.134059E+00	1.842243E-01	2.071779E-01	1.412258E-01	-1.314962E-02	5.781609E-03	5.210408E-03	
1.150876E+00	1.693251E-01	2.123955E-01	1.337378E-01	-1.409522E-02	8.349613E-03	2.803205E-03	
1.167531E+00	5.510409E-02	-1.329530E-01	1.865571E-01	-9.244815E-03	4.831208E-03	6.600011E-03	
1.184187E+00	1.165250E-01	8.746814E-02	2.252068E-01	-1.082402E-02	9.273615E-03	7.699213E-03	
1.200996E+00	8.096653E-02	-3.361925E-02	1.447874E-01	-8.671214E-03	4.747208E-03	5.222409E-03	
1.217476E+00	2.468644E-01	4.159447E-02	1.745283E-01	-9.204015E-03	3.160805E-03	7.252811E-03	
1.234101E+00	1.927203E-01	1.060322E-01	2.252068E-01	-9.868816E-03	8.524814E-03	3.194405E-03	
1.250818E+00	7.157771E-02	-6.458411E-03	1.000130E-01	-9.734415E-03	4.291207E-03	4.896008E-03	
1.267527E+00	-2.038083E-02	4.027686E-02	1.334690E-01	-1.291442E-02	8.474413E-03	2.779204E-03	
1.284335E+00	1.047938E-01	1.329626E-01	-1.743363E-02	-1.676403E-02	3.297605E-03	5.688009E-04	
1.300880E+00	1.912707E-01	1.602939E-01	2.061123E-02	-2.279044E-02	-6.340810E-03	-3.016805E-03	
1.317622E+00	2.146851E-01	2.842540E-01	-2.931173E-01	-3.191525E-02	-6.201610E-03	-3.242405E-03	
1.334286E+00	7.465932E-02	4.176559E-01	-4.169959E-01	-4.152727E-02	-5.911210E-03	-4.701607E-03	
1.351002E+00	1.407746E-01	3.374213E-01	-4.762088E-01	-4.705207E-02	-1.205282E-02	-4.790408E-03	
1.367657E+00	1.036226E-01	4.304479E-01	-5.782377E-01	-5.673129E-02	-1.489442E-02	-4.910408E-03	
1.384428E+00	1.892931E-01	2.713444E-01	-8.293357E-01	-6.528250E-02	-1.954083E-02	-9.816016E-03	
1.401131E+00	1.402370E-01	2.720044E-01	-1.053650E+00	-6.965292E-02	-3.073445E-02	-1.050722E-02	
1.417839E+00	-1.042562E-02	2.401204E-01	-1.337753E+00	-7.691053E-02	-3.180965E-02	-9.976816E-03	
1.434349E+00	-7.749132E-02	3.137189E-01	-1.603385E+00	-8.545694E-02	-4.083367E-02	-7.442412E-03	
1.451195E+00	-1.758435E-01	2.556508E-01	-1.944598E+00	-9.132975E-02	-4.953128E-02	-2.882405E-03	
1.467650E+00	-2.013507E-01	1.681947E-01	-2.278765E+00	-9.717376E-02	-5.412729E-02	3.499206E-03	
1.484318E+00	-6.007690E-02	3.778110E-01	-3.049493E+00	-7.722732E-02	-6.528971E-02	9.835215E-03	
1.501480E+00	2.181124E-02	4.342759E-01	-3.878982E+00	-6.196330E-02	-7.277772E-02	4.528807E-03	
1.517855E+00	1.553859E-01	6.595498E-01	-5.332722E+00	-1.885923E-02	-8.519533E-02	1.257122E-02	
1.534426E+00	2.193988E-01	1.145639E+00	-6.527425E+00	6.681611E-03	-9.900256E-02	1.491362E-02	
1.551326E+00	3.115589E-01	1.528798E+00	-7.433916E+00	1.811043E-02	-9.960256E-02	8.412014E-03	
1.567755E+00	1.531298E-01	1.803922E+00	-8.873074E+00	3.666006E-02	-1.050770E-01	-3.816006E-03	
1.584459E+00	3.340613E-01	1.806994E+00	-1.006859E+01	5.951529E-02	-1.103954E-01	-6.727211E-03	
1.601194E+00	2.273668E-01	1.733338E+00	-1.133613E+01	8.541134E-02	-1.188290E-01	-7.060811E-03	
1.617927E+00	4.392967E-01	1.572958E+00	-1.301308E+01	1.108442E-01	-1.231010E-01	-3.376805E-03	
1.634475E+00	7.426764E-01	1.641775E+00	-1.428700E+01	1.185386E-01	-1.283378E-01	1.264802E-02	
1.651293E+00	9.363375E-01	1.639123E+00	-1.596849E+01	1.142426E-01	-1.456706E-01	2.374084E-02	
1.668007E+00	9.363855E-01	1.676491E+00	-1.741736E+01	1.235114E-01	-1.667403E-01	2.923445E-02	
1.684742E+00	9.900304E-01	1.755065E+00	-1.912566E+01	1.490594E-01	-1.859019E-01	3.007685E-02	
1.701322E+00	1.079003E+00	1.917457E+00	-2.189064E+01	1.682043E-01	-2.230156E-01	3.233285E-02	
1.718162E+00	1.425487E+00	2.001003E+00	-2.383866E+01	1.757955E-01	-2.141259E-01	2.798644E-02	
1.734740E+00	1.618774E+00	2.598820E+00	-2.603012E+01	1.607067E-01	-2.042715E-01	2.260324E-02	
1.751563E+00	1.948381E+00	3.242837E+00	-2.891108E+01	1.236074E-01	-2.110587E-01	2.704324E-02	
1.768123E+00	1.905632E+00	3.291226E+00	-3.073572E+01	1.177274E-01	-2.255380E-01	3.680646E-02	
1.784800E+00	1.532105E+00	3.350775E+00	-3.296347E+01	1.042610E-01	-2.423212E-01	4.495687E-02	
1.801553E+00	1.042811E+00	3.196241E+00	-3.433896E+01	6.886811E-02	-2.518396E-01	5.060168E-02	
1.818200E+00	6.014794E-01	3.505275E+00	-3.588063E+01	2.904965E-02	-2.646292E-01	5.228888E-02	
1.834835E+00	6.164554E-01	3.281002E+00	-3.770267E+01	3.511206E-03	-2.536732E-01	1.030514E-01	
1.851711E+00	6.167818E-01	3.052303E+00	-3.941299E+01	3.410165E-02	-2.268220E-01	1.673883E-01	
1.868283E+00	8.962958E-01	2.858949E+00	-4.185147E+01	6.659531E-02	-1.972443E-01	2.153668E-01	
1.884787E+00	6.596746E-01	3.439078E+00	-4.508865E+01	4.479367E-02	-1.690539E-01	2.046651E-01	
1.901678E+00	4.385575E-01	4.285228E+00	-4.750824E+01	3.905526E-02	-1.751451E-01	1.780779E-01	
1.918467E+00	4.867208E-03	4.809507E+00	-4.964615E+01	5.364009E-02	-1.815003E-01	1.500626E-01	
1.934897E+00	-3.900102E-01	4.908874E+00	-5.177341E+01	7.354332E-02	-1.697307E-01	1.184810E-01	
1.951772E+00	-5.660361E-01	4.932262E+00	-5.351322E+01	9.090974E-02	-1.670283E-01	1.275242E-01	
1.968225E+00	-3.309125E-01	5.475590E+00	-5.625534E+01	8.548094E-02	-1.535402E-01	1.368170E-01	
1.984888E+00	-1.818435E-01	5.921210E+00	-5.918442E+01	1.091666E-01	-1.286738E-01	1.293122E-01	
2.001469E+00	-3.726726E-01	6.458322E+00	-6.246893E+01	1.459754E-01	-1.397186E-01	9.871696E-02	
2.018583E+00	-4.646407E-01	7.127920E+00	-6.504435E+01	1.997667E-01	-1.413770E-01	8.211133E-02	
2.035011E+00	-5.773161E-01	7.346138E+00	-6.659005E+01	2.368492E-01	-1.310594E-01	7.066812E-02	
2.051903E+00	-4.391719E-01	7.714918E+00	-6.903661E+01	2.607076E-01	-1.261658E-01	6.220090E-02	
2.068533E+00	-4.449223E-01	8.098536E+00	-7.106793E+01	2.845685E-01	-1.148714E-01	5.860569E-02	
2.085093E+00	-4.091814E-01	8.357514E+00	-7.333298E+01	3.104501E-01	-1.065362E-01	4.324087E-02	
2.101662E+00	-8.550541E-01	8.733242E+00	-7.624990E+01	3.526302E-01	-1.070642E-01	2.321044E-02	
2.118659E+00	-1.132466E+00	9.198497E+00	-7.790059E+01	3.617646E-01	-1.177610E-01	2.810404E-03	
2.135132E+00	-1.336841E+00	9.446910E+00	-7.918702E+01	3.479550E-01	-1.183322E-01	-8.556014E-03	
2.151700E+00	-1.651126E+00	9.630978E+00	-8.129733E+01	3.102077E-01	-1.357202E-01	-1.452482E-02	
2.168656E+00	-2.062871E+00	9.857435E+00	-8.277489E+01	2.810549E-01	-1.533722E-01	-2.304724E-02	
2.185189E+00	-2.520974E+00	1.040075E+01	-8.533373E+01	2.635924E-01	-1.758627E-01	-1.974723E-02	
2.201927E+00	-2.661931E+00	1.059215E+01	-8.728955E+01	2.780716E-01	-1.898523E-01	-1.208642E-02	
2.218559E+00	-2.775451E+00	1.077590E+01	-8.904860E+01	2.806228E-01	-1.888635E-01	-6.914411E-03	
2.235223E+00	-2.922091E+00	1.134678E+01	-9.128884E+01	2.719156E-01	-2.132499E-01	-3.230405E-03	
2.251801E+00	-2.991374E+00	1.135881E+01	-9.235206E+01	2.684404E-01	-2.418124E-01	-2.232003E-03	
2.268603E+00	-3.187647E+00	1.149893E+01	-9.354615E+01	3.140789E-01	-2.640724E-01	-3.907206E-03	
2.285212E+00	-3.368252E+00	1.143427E+01	-9.598042E+01	3.763806E-01	-3.114005E-01	3.667206E-03	
2.301922E+00	-3.132811E+00	1.175382E+01	-9.803017E+01	3.849894E-01	-3.383189E-01	7.137612E-03	
2.318685E+00	-3.261778E+00	1.205997E+01	-1.001535E+02	3.589182E-01	-3.585870E-01	1.176242E-02	
2.335233E+00	-3.087423E+00	1.236690E+01	-1.009772E+02	3.519270E-01	-3.555870E-01	2.503444E-02	
2.352147E+00	-3.073560E+00	1.217336E+01	-1.021212E+02	3.901398E-01	-3.498245E-01	2.383204E-02	
2.368782E+00	-3.272568E+00	1.201907E+01	-1.041691E+02	3.830430E-01	-3.776070E-01	7.548012E-03	
2.385492E+00	-3.215343E+00	1.264670E+01	-1.065201E+02	3.697950E-01	-3.974934E-01	1.265042E-02	
2.401911E+00	-3.103195E+00	1.336783E+01	-1.088000E+02	3.267533E-01	-4.017150E-01	2.390404E-02	
2.418868E+00	-3.076565E+00	1.334632E+01	-1.098717E+02	3.208685E-01	-4.018110E-01	3.304565E-02	
2.435454E+00	-3.346988E+00	1.325511E+01	-1.106504E+02	2.839516E-01	-4.001478E-01	1.905843E-02	
2.451992E+00	-3.329410E+00	1.321629E+01	-1.116862E+02	2.327236E-01	-3.981414E-01	1.198082E-02	
2.468847E+00	-3.340805E+00	1.324945E+01	-1.122840E+02	2.151051E-01	-3.931158E-01	2.380564E-02	
2.485463E+00	-2.972568E+00	1.335115E+01	-1.130076E+02	1.999731E-01	-4.026870E-01	3.812886E-02	
2.502081E+00	-3.074635E+00	1.325697E+01	-1.137971E+02	2.259292E-01	-4.387735E-01	2.798885E-02	
2.518806E+00	-3.264159E+00	1.308701E+01	-1.145493E+02	2.780356E-01	-4.556935E-01	2.569444E-02	
2.535592E+00	-3.253656E+00	1.296380E+01	-1.153662E+02	2.955677E-01	-4.552423E-01	3.066245E-02	
2.552239E+00	-3.049742E+00	1.304654E+01	-1.163204E+02	2.147043E-01	-4.357591E-01	3.601446E-02	
2.569145E+00	-3.051086E+00	1.323812E+01	-1.168408E+02	1.363682E-01	-4.250167E-01	3.327125E-02	
2.585594E+00	-3.033624E+00	1.315479E+01	-1.176011E+02	1.177850E-01	-4.403191E-01	4.206247E-02	
2.602233E+00	-3.388978E+00	1.284514E+01	-1.189239E+02	1.810827E-01	-4.488535E-01	6.408010E-02	
2.619020E+00	-3.461065E+00	1.287267E+01	-1.199961E+02	1.153034E-01	-4.379455E-01	7.871532E-02	
2.635589E+00	-3.472700E+00	1.273965E+01	-1.205437E+02	3.903846E-02	-4.320463E-01	7.833853E-02	
2.652246E+00	-3.891645E+00	1.287066E+01	-1.205166E+02	-5.426889E-02	-4.190647E-01	7.265051E-02	
2.669182E+00	-4.214484E+00	1.252161E+01	-1.205521E+02	-6.546731E-02	-4.056630E-01	9.761775E-02	
2.685657E+00	-4.321082E+00	1.223834E+01	-1.207124E+02	-2.252884E-02	-4.176895E-01	1.126994E-01	
2.702305E+00	-4.364868E+00	1.201295E+01	-1.208816E+02	-3.077045E-02	-4.379047E-01	1.118402E-01	
2.719022E+00	-4.510644E+00	1.218084E+01	-1.204407E+02	-1.337234E-01	-4.576783E-01	9.490816E-02	
2.735663E+00	-4.458497E+00	1.210734E+01	-1.200238E+02	-2.099955E-01	-4.499095E-01	8.989214E-02	
2.752277E+00	-4.485022E+00	1.173330E+01	-1.198874E+02	-2.210523E-01	-4.183279E-01	9.820816E-02	
2.769316E+00	-4.287857E+00	1.165902E+01	-1.207630E+02	-1.841067E-01	-4.158319E-01	1.060178E-01	
2.785897E+00	-4.176861E+00	1.182549E+01	-1.206348E+02	-2.523700E-01	-4.150063E-01	9.731536E-02	
2.802381E+00	-4.214387E+00	1.180922E+01	-1.203523E+02	-3.311741E-01	-4.163599E-01	9.239535E-02	
2.819256E+00	-4.724475E+00	1.150789E+01	-1.204698E+02	-3.466734E-01	-4.027663E-01	9.408015E-02	
2.835827E+00	-4.671483E+00	1.120669E+01	-1.205547E+02	-3.557262E-01	-3.966942E-01	1.002434E-01	
2.852558E+00	-4.650267E+00	1.139280E+01	-1.214617E+02	-3.612870E-01	-3.868398E-01	1.060562E-01	
2.869664E+00	-4.701367E+00	1.159843E+01	-1.218921E+02	-3.289541E-01	-4.021975E-01	8.815214E-02	
2.885924E+00	-4.802197E+00	1.145221E+01	-1.222693E+02	-3.039245E-01	-4.322983E-01	6.704171E-02	
2.902476E+00	-5.250959E+00	1.168636E+01	-1.224654E+02	-3.255053E-01	-4.461391E-01	5.772249E-02	
2.919328E+00	-5.237519E+00	1.139510E+01	-1.225323E+02	-3.390341E-01	-4.322095E-01	7.201692E-02	
2.936078E+00	-4.918434E+00	1.147471E+01	-1.222802E+02	-3.861582E-01	-3.998478E-01	9.345375E-02	
2.952490E+00	-5.093307E+00	1.142179E+01	-1.225108E+02	-3.405246E-01	-4.280647E-01	8.032813E-02	
2.969256E+00	-5.364959E+00	1.106002E+01	-1.229810E+02	-3.051773E-01	-4.721312E-01	8.242333E-02	
2.985979E+00	-5.326904E+00	1.153552E+01	-1.232806E+02	-4.453183E-01	-4.655840E-01	8.067373E-02	
3.002675E+00	-5.197237E+00	1.132864E+01	-1.232142E+02	-5.351889E-01	-4.466959E-01	9.049454E-02	
3.019652E+00	-5.255730E+00	1.118154E+01	-1.233256E+02	-5.900049E-01	-4.229407E-01	9.399135E-02	
3.036240E+00	-5.050664E+00	1.117330E+01	-1.234275E+02	-5.148824E-01	-4.118503E-01	1.119194E-01	
3.052663E+00	-5.072715E+00	1.113359E+01	-1.240426E+02	-4.002246E-01	-4.300543E-01	1.174466E-01	
3.069574E+00	-5.325349E+00	1.110187E+01	-1.242633E+02	-4.715528E-01	-4.437007E-01	1.077290E-01	
3.086236E+00	-5.491420E+00	1.114008E+01	-1.244500E+02	-5.577633E-01	-4.337527E-01	9.298095E-02	
3.102846E+00	-5.672860E+00	1.089243E+01	-1.246502E+02	-6.107074E-01	-4.174951E-01	9.632895E-02	
3.119505E+00	-5.618217E+00	1.077608E+01	-1.248880E+02	-6.180538E-01	-3.942582E-01	1.182794E-01	
3.136314E+00	-5.473986E+00	1.106037E+01	-1.254172E+02	-5.768217E-01	-3.995598E-01	1.205210E-01	
3.152847E+00	-5.609539E+00	1.112589E+01	-1.256707E+02	-5.781201E-01	-4.381807E-01	9.790576E-02	
3.169764E+00	-5.914243E+00	1.136380E+01	-1.257667E+02	-6.444826E-01	-4.489639E-01	7.301292E-02	
3.186230E+00	-6.176198E+00	1.125752E+01	-1.259852E+02	-6.737435E-01	-4.360999E-01	6.887531E-02	
3.202853E+00	-5.857901E+00	1.108187E+01	-1.264020E+02	-6.764483E-01	-4.155487E-01	8.631134E-02	
3.219928E+00	-5.764637E+00	1.104600E+01	-1.270204E+02	-6.402226E-01	-4.202431E-01	9.479535E-02	
3.236385E+00	-5.595023E+00	1.115789E+01	-1.274509E+02	-6.447250E-01	-4.379815E-01	1.080026E-01	
3.252826E+00	-5.856470E+00	1.106443E+01	-1.274140E+02	-7.566492E-01	-4.400287E-01	9.407295E-02	
3.269755E+00	-6.007094E+00	1.101618E+01	-1.271851E+02	-8.291101E-01	-4.333951E-01	7.545612E-02	
3.286428E+00	-6.025133E+00	1.080650E+01	-1.271225E+02	-7.914037E-01	-4.149823E-01	8.638574E-02	
3.302828E+00	-5.813981E+00	1.091657E+01	-1.276218E+02	-6.668411E-01	-4.224175E-01	1.044578E-01	
3.319563E+00	-5.835609E+00	1.090917E+01	-1.284448E+02	-6.104890E-01	-4.561063E-01	1.118906E-01	
3.336488E+00	-6.019594E+00	1.122229E+01	-1.281764E+02	-7.311900E-01	-4.763168E-01	8.517613E-02	
3.352954E+00	-6.375005E+00	1.088921E+01	-1.273964E+02	-7.661700E-01	-4.569583E-01	7.956013E-02	
3.369817E+00	-6.670513E+00	1.045198E+01	-1.273861E+02	-6.217162E-01	-4.655336E-01	1.044506E-01	
3.386510E+00	-6.612923E+00	1.025118E+01	-1.283277E+02	-5.575041E-01	-4.946960E-01	1.175042E-01	
3.403151E+00	-6.258394E+00	1.079944E+01	-1.290444E+02	-6.224482E-01	-5.125712E-01	9.753136E-02	
3.419916E+00	-6.354461E+00	1.095269E+01	-1.286380E+02	-7.970484E-01	-5.116808E-01	8.951294E-02	
3.436824E+00	-6.667892E+00	1.056849E+01	-1.273161E+02	-8.755094E-01	-5.018312E-01	8.263213E-02	
3.453092E+00	-6.917838E+00	1.032780E+01	-1.265538E+02	-7.989733E-01	-5.018360E-01	1.080170E-01	
3.469905E+00	-6.721931E+00	9.822193E+00	-1.265784E+02	-6.730307E-01	-5.353953E-01	1.417130E-01	
3.486630E+00	-6.221664E+00	1.024064E+01	-1.270220E+02	-6.988739E-01	-5.567769E-01	1.324466E-01	
3.503031E+00	-6.477073E+00	1.037168E+01	-1.264955E+02	-7.831932E-01	-5.601105E-01	1.190882E-01	
3.519978E+00	-6.627342E+00	1.002454E+01	-1.260307E+02	-7.988725E-01	-5.499945E-01	1.172906E-01	
3.536659E+00	-6.384183E+00	9.755734E+00	-1.258644E+02	-7.745317E-01	-5.635401E-01	1.117274E-01	
3.553229E+00	-6.638449E+00	1.004097E+01	-1.260981E+02	-7.291524E-01	-6.001042E-01	9.560175E-02	
3.570059E+00	-6.442445E+00	1.002722E+01	-1.258484E+02	-7.348284E-01	-6.308770E-01	1.016114E-01	
3.586654E+00	-6.545022E+00	1.008976E+01	-1.254342E+02	-7.966333E-01	-6.327298E-01	9.970576E-02	
3.603181E+00	-6.896766E+00	1.005195E+01	-1.257278E+02	-8.401166E-01	-6.316930E-01	7.719372E-02	
3.619979E+00	-6.994629E+00	1.006206E+01	-1.260858E+02	-8.707502E-01	-6.259738E-01	6.544091E-02	
3.636708E+00	-6.627351E+00	1.003757E+01	-1.257112E+02	-8.809166E-01	-6.091858E-01	6.175930E-02	
3.653651E+00	-6.622801E+00	9.855462E+00	-1.251306E+02	-8.334157E-01	-6.115426E-01	7.228331E-02	
3.670286E+00	-6.563319E+00	9.667859E+00	-1.248456E+02	-8.000677E-01	-6.132514E-01	9.021614E-02	
3.686971E+00	-6.559258E+00	9.682801E+00	-1.248111E+02	-8.977047E-01	-6.059338E-01	1.087154E-01	
3.703543E+00	-6.658446E+00	9.694102E+00	-1.253451E+02	-9.609807E-01	-5.990266E-01	1.117322E-01	
3.719841E+00	-6.876011E+00	9.862813E+00	-1.253383E+02	-9.645135E-01	-5.927578E-01	1.052426E-01	
3.736913E+00	-6.617780E+00	9.719020E+00	-1.253068E+02	-8.359838E-01	-5.911593E-01	1.099010E-01	
3.753473E+00	-6.769720E+00	9.537034E+00	-1.248024E+02	-7.506828E-01	-6.052257E-01	1.151786E-01	
3.770601E+00	-6.578910E+00	9.492963E+00	-1.241616E+02	-8.270485E-01	-6.065218E-01	1.165250E-01	
3.787780E+00	-6.519917E+00	9.506392E+00	-1.243320E+02	-8.986742E-01	-5.991105E-01	9.995536E-02	
3.804458E+00	-6.669419E+00	9.521590E+00	-1.245212E+02	-9.232695E-01	-6.074026E-01	1.016834E-01	
3.820695E+00	-6.124061E+00	9.907533E+00	-1.238901E+02	-8.720078E-01	-5.866185E-01	1.033682E-01	
3.838103E+00	-6.074602E+00	9.446880E+00	-1.233158E+02	-7.860805E-01	-5.881017E-01	1.086698E-01	
3.854315E+00	-6.217239E+00	9.403271E+00	-1.225580E+02	-8.332837E-01	-6.098745E-01	7.553292E-02	
3.870314E+00	-6.268992E+00	9.480337E+00	-1.226896E+02	-8.695958E-01	-6.029890E-01	5.513769E-02	
